-0.45946;-1.25989;
-0.45746;-1.32065;
-0.45546;-1.38121;
-0.45345;-1.44155;
-0.45145;-1.50165;
-0.44945;-1.56153;
-0.44745;-1.62115;
-0.44545;-1.68052;
-0.44344;-1.73962;
-0.44144;-1.79844;
-0.43944;-1.85699;
-0.43744;-1.91523;
-0.43544;-1.97318;
-0.43343;-2.03081;
-0.43143;-2.08812;
-0.42943;-2.14510;
-0.42743;-2.20174;
-0.42543;-2.25804;
-0.42342;-2.31397;
-0.42142;-2.36954;
-0.41942;-2.42474;
-0.41742;-2.47955;
-0.41542;-2.53397;
-0.41341;-2.58798;
-0.41141;-2.64159;
-0.40941;-2.69478;
-0.40741;-2.74754;
-0.40541;-2.79987;
-0.40340;-2.85176;
-0.40140;-2.90319;
-0.39940;-2.95417;
-0.39740;-3.00468;
-0.39540;-3.05471;
-0.39339;-3.10426;
-0.39139;-3.15332;
-0.38939;-3.20188;
-0.38739;-3.24993;
-0.38539;-3.29747;
-0.38338;-3.34448;
-0.38138;-3.39097;
-0.37938;-3.43692;
-0.37738;-3.48233;
-0.37538;-3.52719;
-0.37337;-3.57148;
-0.37137;-3.61522;
-0.36937;-3.65838;
-0.36737;-3.70096;
-0.36537;-3.74295;
-0.36336;-3.78436;
-0.36136;-3.82516;
-0.35936;-3.86536;
-0.35736;-3.90495;
-0.35536;-3.94392;
-0.35335;-3.98227;
-0.35135;-4.01999;
-0.34935;-4.05707;
-0.34735;-4.09350;
-0.34535;-4.12929;
-0.34334;-4.16443;
-0.34134;-4.19891;
-0.33934;-4.23272;
-0.33734;-4.26587;
-0.33534;-4.29834;
-0.33333;-4.33013;
-0.33133;-4.36123;
-0.32933;-4.39164;
-0.32733;-4.42136;
-0.32533;-4.45038;
-0.32332;-4.47870;
-0.32132;-4.50631;
-0.31932;-4.53320;
-0.31732;-4.55938;
-0.31532;-4.58483;
-0.31331;-4.60956;
-0.31131;-4.63356;
-0.30931;-4.65683;
-0.30731;-4.67936;
-0.30531;-4.70115;
-0.30330;-4.72219;
-0.30130;-4.74249;
-0.29930;-4.76204;
-0.29730;-4.78083;
-0.29530;-4.79887;
-0.29329;-4.81615;
-0.29129;-4.83267;
-0.28929;-4.84842;
-0.28729;-4.86341;
-0.28529;-4.87762;
-0.28328;-4.89106;
-0.28128;-4.90373;
-0.27928;-4.91563;
-0.27728;-4.92674;
-0.27528;-4.93708;
-0.27327;-4.94664;
-0.27127;-4.95541;
-0.26927;-4.96340;
-0.26727;-4.97060;
-0.26527;-4.97702;
-0.26326;-4.98265;
-0.26126;-4.98749;
-0.25926;-4.99154;
-0.25726;-4.99480;
-0.25526;-4.99727;
-0.25325;-4.99896;
-0.25125;-4.99985;
-0.24925;-4.99994;
-0.24725;-4.99925;
-0.24525;-4.99777;
-0.24324;-4.99549;
-0.24124;-4.99243;
-0.23924;-4.98858;
-0.23724;-4.98393;
-0.23524;-4.97850;
-0.23323;-4.97228;
-0.23123;-4.96527;
-0.22923;-4.95748;
-0.22723;-4.94890;
-0.22523;-4.93954;
-0.22322;-4.92940;
-0.22122;-4.91848;
-0.21922;-4.90678;
-0.21722;-4.89430;
-0.21522;-4.88105;
-0.21321;-4.86703;
-0.21121;-4.85224;
-0.20921;-4.83668;
-0.20721;-4.82035;
-0.20521;-4.80326;
-0.20320;-4.78541;
-0.20120;-4.76681;
-0.19920;-4.74745;
-0.19720;-4.72734;
-0.19520;-4.70648;
-0.19319;-4.68487;
-0.19119;-4.66253;
-0.18919;-4.63945;
-0.18719;-4.61563;
-0.18519;-4.59108;
-0.18318;-4.56581;
-0.18118;-4.53981;
-0.17918;-4.51310;
-0.17718;-4.48567;
-0.17518;-4.45753;
-0.17317;-4.42868;
-0.17117;-4.39914;
-0.16917;-4.36890;
-0.16717;-4.33797;
-0.16517;-4.30635;
-0.16316;-4.27405;
-0.16116;-4.24107;
-0.15916;-4.20743;
-0.15716;-4.17311;
-0.15516;-4.13814;
-0.15315;-4.10251;
-0.15115;-4.06624;
-0.14915;-4.02932;
-0.14715;-3.99176;
-0.14515;-3.95357;
-0.14314;-3.91475;
-0.14114;-3.87532;
-0.13914;-3.83527;
-0.13714;-3.79462;
-0.13514;-3.75336;
-0.13313;-3.71151;
-0.13113;-3.66908;
-0.12913;-3.62606;
-0.12713;-3.58247;
-0.12513;-3.53831;
-0.12312;-3.49360;
-0.12112;-3.44833;
-0.11912;-3.40251;
-0.11712;-3.35616;
-0.11512;-3.30927;
-0.11311;-3.26186;
-0.11111;-3.21394;
-0.10911;-3.16550;
-0.10711;-3.11657;
-0.10511;-3.06714;
-0.10310;-3.01723;
-0.10110;-2.96684;
-0.09910;-2.91598;
-0.09710;-2.86466;
-0.09510;-2.81289;
-0.09309;-2.76067;
-0.09109;-2.70801;
-0.08909;-2.65493;
-0.08709;-2.60142;
-0.08509;-2.54751;
-0.08308;-2.49319;
-0.08108;-2.43847;
-0.07908;-2.38338;
-0.07708;-2.32790;
-0.07508;-2.27205;
-0.07307;-2.21585;
-0.07107;-2.15929;
-0.06907;-2.10240;
-0.06707;-2.04517;
-0.06507;-1.98762;
-0.06306;-1.92975;
-0.06106;-1.87157;
-0.05906;-1.81311;
-0.05706;-1.75435;
-0.05506;-1.69532;
-0.05305;-1.63602;
-0.05105;-1.57645;
-0.04905;-1.51664;
-0.04705;-1.45659;
-0.04505;-1.39631;
-0.04304;-1.33581;
-0.04104;-1.27510;
-0.03904;-1.21419;
-0.03704;-1.15308;
-0.03504;-1.09179;
-0.03303;-1.03033;
-0.03103;-0.96870;
-0.02903;-0.90693;
-0.02703;-0.84500;
-0.02503;-0.78295;
-0.02302;-0.72077;
-0.02102;-0.65848;
-0.01902;-0.59608;
-0.01702;-0.53359;
-0.01502;-0.47101;
-0.01301;-0.40836;
-0.01101;-0.34565;
-0.00901;-0.28288;
-0.00701;-0.22006;
-0.00501;-0.15721;
-0.00300;-0.09434;
-0.00100;-0.03145;
0.00100;0.03145;
0.00300;0.09434;
0.00501;0.15721;
0.00701;0.22006;
0.00901;0.28288;
0.01101;0.34565;
0.01301;0.40836;
0.01502;0.47101;
0.01702;0.53359;
0.01902;0.59608;
0.02102;0.65848;
0.02302;0.72077;
0.02503;0.78295;
0.02703;0.84500;
0.02903;0.90693;
0.03103;0.96870;
0.03303;1.03033;
0.03504;1.09179;
0.03704;1.15308;
0.03904;1.21419;
0.04104;1.27510;
0.04304;1.33581;
0.04505;1.39631;
0.04705;1.45659;
0.04905;1.51664;
0.05105;1.57645;
0.05305;1.63602;
0.05506;1.69532;
0.05706;1.75435;
0.05906;1.81311;
0.06106;1.87157;
0.06306;1.92975;
0.06507;1.98762;
0.06707;2.04517;
0.06907;2.10240;
0.07107;2.15929;
0.07307;2.21585;
0.07508;2.27205;
0.07708;2.32790;
0.07908;2.38338;
0.08108;2.43847;
0.08308;2.49319;
0.08509;2.54751;
0.08709;2.60142;
0.08909;2.65493;
0.09109;2.70801;
0.09309;2.76067;
0.09510;2.81289;
0.09710;2.86466;
0.09910;2.91598;
0.10110;2.96684;
0.10310;3.01723;
0.10511;3.06714;
0.10711;3.11657;
0.10911;3.16550;
0.11111;3.21394;
0.11311;3.26186;
0.11512;3.30927;
0.11712;3.35616;
0.11912;3.40251;
0.12112;3.44833;
0.12312;3.49360;
0.12513;3.53831;
0.12713;3.58247;
0.12913;3.62606;
0.13113;3.66908;
0.13313;3.71151;
0.13514;3.75336;
0.13714;3.79462;
0.13914;3.83527;
0.14114;3.87532;
0.14314;3.91475;
0.14515;3.95357;
0.14715;3.99176;
0.14915;4.02932;
0.15115;4.06624;
0.15315;4.10251;
0.15516;4.13814;
0.15716;4.17311;
0.15916;4.20743;
0.16116;4.24107;
0.16316;4.27405;
0.16517;4.30635;
0.16717;4.33797;
0.16917;4.36890;
0.17117;4.39914;
0.17317;4.42868;
0.17518;4.45753;
0.17718;4.48567;
0.17918;4.51310;
0.18118;4.53981;
0.18318;4.56581;
0.18519;4.59108;
0.18719;4.61563;
0.18919;4.63945;
0.19119;4.66253;
0.19319;4.68487;
0.19520;4.70648;
0.19720;4.72734;
0.19920;4.74745;
0.20120;4.76681;
0.20320;4.78541;
0.20521;4.80326;
0.20721;4.82035;
0.20921;4.83668;
0.21121;4.85224;
0.21321;4.86703;
0.21522;4.88105;
0.21722;4.89430;
0.21922;4.90678;
0.22122;4.91848;
0.22322;4.92940;
0.22523;4.93954;
0.22723;4.94890;
0.22923;4.95748;
0.23123;4.96527;
0.23323;4.97228;
0.23524;4.97850;
0.23724;4.98393;
0.23924;4.98858;
0.24124;4.99243;
0.24324;4.99549;
0.24525;4.99777;
0.24725;4.99925;
0.24925;4.99994;
0.25125;4.99985;
0.25325;4.99896;
0.25526;4.99727;
0.25726;4.99480;
0.25926;4.99154;
0.26126;4.98749;
0.26326;4.98265;
0.26527;4.97702;
0.26727;4.97060;
0.26927;4.96340;
0.27127;4.95541;
0.27327;4.94664;
0.27528;4.93708;
0.27728;4.92674;
0.27928;4.91563;
0.28128;4.90373;
0.28328;4.89106;
0.28529;4.87762;
0.28729;4.86341;
0.28929;4.84842;
0.29129;4.83267;
0.29329;4.81615;
0.29530;4.79887;
0.29730;4.78083;
0.29930;4.76204;
0.30130;4.74249;
0.30330;4.72219;
0.30531;4.70115;
0.30731;4.67936;
0.30931;4.65683;
0.31131;4.63356;
0.31331;4.60956;
0.31532;4.58483;
0.31732;4.55938;
0.31932;4.53320;
0.32132;4.50631;
0.32332;4.47870;
0.32533;4.45038;
0.32733;4.42136;
0.32933;4.39164;
0.33133;4.36123;
0.33333;4.33013;
0.33534;4.29834;
0.33734;4.26587;
0.33934;4.23272;
0.34134;4.19891;
0.34334;4.16443;
0.34535;4.12929;
0.34735;4.09350;
0.34935;4.05707;
0.35135;4.01999;
0.35335;3.98227;
0.35536;3.94392;
0.35736;3.90495;
0.35936;3.86536;
0.36136;3.82516;
0.36336;3.78436;
0.36537;3.74295;
0.36737;3.70096;
0.36937;3.65838;
0.37137;3.61522;
0.37337;3.57148;
0.37538;3.52719;
0.37738;3.48233;
0.37938;3.43692;
0.38138;3.39097;
0.38338;3.34448;
0.38539;3.29747;
0.38739;3.24993;
0.38939;3.20188;
0.39139;3.15332;
0.39339;3.10426;
0.39540;3.05471;
0.39740;3.00468;
0.39940;2.95417;
0.40140;2.90319;
0.40340;2.85176;
0.40541;2.79987;
0.40741;2.74754;
0.40941;2.69478;
0.41141;2.64159;
0.41341;2.58798;
0.41542;2.53397;
0.41742;2.47955;
0.41942;2.42474;
0.42142;2.36954;
0.42342;2.31397;
0.42543;2.25804;
0.42743;2.20174;
0.42943;2.14510;
0.43143;2.08812;
0.43343;2.03081;
0.43544;1.97318;
0.43744;1.91523;
0.43944;1.85699;
0.44144;1.79844;
0.44344;1.73962;
0.44545;1.68052;
0.44745;1.62115;
0.44945;1.56153;
0.45145;1.50165;
0.45345;1.44155;
0.45546;1.38121;
0.45746;1.32065;
0.45946;1.25989;
0.46146;1.19893;
0.46346;1.13777;
0.46547;1.07644;
0.46747;1.01494;
0.46947;0.95327;
0.47147;0.89146;
0.47347;0.82950;
0.47548;0.76742;
0.47748;0.70521;
0.47948;0.64289;
0.48148;0.58046;
0.48348;0.51795;
0.48549;0.45536;
0.48749;0.39269;
0.48949;0.32996;
0.49149;0.26718;
0.49349;0.20435;
0.49550;0.14149;
0.49750;0.07862;
0.49950;0.01572;
0.50150;-0.04717;
0.50350;-0.11006;
0.50551;-0.17293;
0.50751;-0.23577;
0.50951;-0.29857;
0.51151;-0.36133;
0.51351;-0.42403;
0.51552;-0.48666;
0.51752;-0.54922;
0.51952;-0.61169;
0.52152;-0.67406;
0.52352;-0.73633;
0.52553;-0.79847;
0.52753;-0.86050;
0.52953;-0.92238;
0.53153;-0.98412;
0.53353;-1.04571;
0.53554;-1.10713;
0.53754;-1.16837;
0.53954;-1.22943;
0.54154;-1.29030;
0.54354;-1.35096;
0.54555;-1.41141;
0.54755;-1.47163;
0.54955;-1.53162;
0.55155;-1.59137;
0.55355;-1.65087;
0.55556;-1.71010;
0.55756;-1.76907;
0.55956;-1.82775;
0.56156;-1.88615;
0.56356;-1.94424;
0.56557;-2.00203;
0.56757;-2.05951;
0.56957;-2.11665;
0.57157;-2.17347;
0.57357;-2.22993;
0.57558;-2.28605;
0.57758;-2.34180;
0.57958;-2.39719;
0.58158;-2.45219;
0.58358;-2.50681;
0.58559;-2.56102;
0.58759;-2.61484;
0.58959;-2.66824;
0.59159;-2.72122;
0.59359;-2.77376;
0.59560;-2.82587;
0.59760;-2.87753;
0.59960;-2.92874;
0.60160;-2.97948;
0.60360;-3.02975;
0.60561;-3.07955;
0.60761;-3.12885;
0.60961;-3.17766;
0.61161;-3.22597;
0.61361;-3.27376;
0.61562;-3.32104;
0.61762;-3.36779;
0.61962;-3.41401;
0.62162;-3.45969;
0.62362;-3.50483;
0.62563;-3.54940;
0.62763;-3.59342;
0.62963;-3.63687;
0.63163;-3.67974;
0.63363;-3.72203;
0.63564;-3.76373;
0.63764;-3.80484;
0.63964;-3.84534;
0.64164;-3.88523;
0.64364;-3.92452;
0.64565;-3.96317;
0.64765;-4.00121;
0.64965;-4.03861;
0.65165;-4.07537;
0.65365;-4.11148;
0.65566;-4.14695;
0.65766;-4.18175;
0.65966;-4.21590;
0.66166;-4.24938;
0.66366;-4.28219;
0.66567;-4.31432;
0.66767;-4.34576;
0.66967;-4.37652;
0.67167;-4.40659;
0.67367;-4.43596;
0.67568;-4.46463;
0.67768;-4.49259;
0.67968;-4.51984;
0.68168;-4.54638;
0.68368;-4.57219;
0.68569;-4.59729;
0.68769;-4.62165;
0.68969;-4.64528;
0.69169;-4.66818;
0.69369;-4.69034;
0.69570;-4.71176;
0.69770;-4.73243;
0.69970;-4.75236;
0.70170;-4.77153;
0.70370;-4.78995;
0.70571;-4.80761;
0.70771;-4.82450;
0.70971;-4.84064;
0.71171;-4.85601;
0.71371;-4.87061;
0.71572;-4.88444;
0.71772;-4.89750;
0.71972;-4.90978;
0.72172;-4.92128;
0.72372;-4.93201;
0.72573;-4.94196;
0.72773;-4.95112;
0.72973;-4.95950;
0.73173;-4.96710;
0.73373;-4.97391;
0.73574;-4.97993;
0.73774;-4.98517;
0.73974;-4.98961;
0.74174;-4.99327;
0.74374;-4.99614;
0.74575;-4.99821;
0.74775;-4.99950;
0.74975;-4.99999;
0.75175;-4.99970;
0.75375;-4.99861;
0.75576;-4.99673;
0.75776;-4.99406;
0.75976;-4.99060;
0.76176;-4.98635;
0.76376;-4.98131;
0.76577;-4.97549;
0.76777;-4.96887;
0.76977;-4.96147;
0.77177;-4.95329;
0.77377;-4.94432;
0.77578;-4.93457;
0.77778;-4.92404;
0.77978;-4.91273;
0.78178;-4.90064;
0.78378;-4.88778;
0.78579;-4.87414;
0.78779;-4.85973;
0.78979;-4.84455;
0.79179;-4.82861;
0.79379;-4.81190;
0.79580;-4.79443;
0.79780;-4.77621;
0.79980;-4.75722;
0.80180;-4.73749;
0.80380;-4.71700;
0.80581;-4.69577;
0.80781;-4.67379;
0.80981;-4.65108;
0.81181;-4.62763;
0.81381;-4.60345;
0.81582;-4.57853;
0.81782;-4.55290;
0.81982;-4.52654;
0.82182;-4.49947;
0.82382;-4.47169;
0.82583;-4.44319;
0.82783;-4.41400;
0.82983;-4.38411;
0.83183;-4.35352;
0.83383;-4.32224;
0.83584;-4.29028;
0.83784;-4.25765;
0.83984;-4.22433;
0.84184;-4.19035;
0.84384;-4.15571;
0.84585;-4.12041;
0.84785;-4.08446;
0.84985;-4.04786;
0.85185;-4.01062;
0.85385;-3.97274;
0.85586;-3.93424;
0.85786;-3.89511;
0.85986;-3.85537;
0.86186;-3.81502;
0.86386;-3.77406;
0.86587;-3.73251;
0.86787;-3.69037;
0.86987;-3.64764;
0.87187;-3.60434;
0.87387;-3.56046;
0.87588;-3.51602;
0.87788;-3.47103;
0.87988;-3.42549;
0.88188;-3.37940;
0.88388;-3.33278;
0.88589;-3.28563;
0.88789;-3.23796;
0.88989;-3.18978;
0.89189;-3.14110;
0.89389;-3.09192;
0.89590;-3.04225;
0.89790;-2.99210;
0.89990;-2.94147;
0.90190;-2.89038;
0.90390;-2.83883;
0.90591;-2.78683;
0.90791;-2.73439;
0.90991;-2.68152;
0.91191;-2.62823;
0.91391;-2.57452;
0.91592;-2.52040;
0.91792;-2.46588;
0.91992;-2.41097;
0.92192;-2.35568;
0.92392;-2.30002;
0.92593;-2.24400;
0.92793;-2.18762;
0.92993;-2.13089;
0.93193;-2.07382;
0.93393;-2.01643;
0.93594;-1.95872;
0.93794;-1.90070;
0.93994;-1.84238;
0.94194;-1.78376;
0.94394;-1.72487;
0.94595;-1.66570;
0.94795;-1.60627;
0.94995;-1.54658;
0.95195;-1.48665;
0.95395;-1.42648;
0.95596;-1.36609;
0.95796;-1.30548;
0.95996;-1.24467;
0.96196;-1.18366;
0.96396;-1.12246;
0.96597;-1.06108;
0.96797;-0.99954;
0.96997;-0.93783;
0.97197;-0.87598;
0.97397;-0.81399;
0.97598;-0.75187;
0.97798;-0.68964;
0.97998;-0.62729;
0.98198;-0.56484;
0.98398;-0.50231;
0.98599;-0.43969;
0.98799;-0.37701;
0.98999;-0.31427;
0.99199;-0.25147;
0.99399;-0.18864;
0.99600;-0.12578;
0.99800;-0.06289;
1.00000;-0.00000;
